id,pm25,pm10,temp,hum,atm,loc,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10.m11,m12,m13,m14,m15,m16
'A1', 23.00, 32.00, 5.00, 10.00,62.00 , $GNGGA,160146.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*53
'A1', 21.00, 33.00, 7.00, 15.00,63.00 , $GNGGA,160157.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*53
'A1', 21.00, 31.00, 5.00, 10.00,64.00 , $GNGGA,160208.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5A
'A1', 24.00, 30.00, 3.00, 14.00,65.00 , $GNGGA,160219.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5A
'A1', 20.00, 34.00, 9.00, 18.00,66.00 , $GNGGA,160230.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 20.00, 34.00, 9.00, 17.00,67.00 , $GNGGA,160241.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 23.00, 34.00, 2.00, 16.00,68.00 , $GNGGA,160252.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 21.00, 33.00, 2.00, 18.00,69.00 , $GNGGA,160303.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 21.00, 31.00, 3.00, 12.00,70.00 , $GNGGA,160313.306,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 22.00, 33.00, 2.00, 11.00,71.00 , $GNGGA,160324.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 22.00, 31.00, 2.00, 17.00,72.00 , $GNGGA,160335.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 24.00, 33.00, 9.00, 14.00,73.00 , $GNGGA,160346.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 24.00, 31.00, 4.00, 11.00,74.00 , $GNGGA,160357.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 20.00, 32.00, 9.00, 16.00,75.00 , $GNGGA,160408.089,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5C
'A1', 20.00, 33.00, 8.00, 14.00,76.00 , $GNGGA,160419.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5D
'A1', 22.00, 34.00, 8.00, 18.00,77.00 , $GNGGA,160430.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*56
'A1', 23.00, 32.00, 7.00, 10.00,78.00 , $GNGGA,160441.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*50
'A1', 21.00, 30.00, 9.00, 16.00,79.00 , $GNGGA,160452.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*52
'A1', 20.00, 32.00, 4.00, 11.00,80.00 , $GNGGA,160503.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 21.00, 34.00, 7.00, 10.00,81.00 , $GNGGA,160514.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 20.00, 31.00, 7.00, 18.00,82.00 , $GNGGA,160525.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*53
'A1', 23.00, 30.00, 9.00, 17.00,83.00 , $GNGGA,160536.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 24.00, 30.00, 7.00, 19.00,84.00 , $GNGGA,160547.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 20.00, 34.00, 7.00, 10.00,85.00 , $GNGGA,160558.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*59
'A1', 23.00, 32.00, 5.00, 12.00,86.00 , $GNGGA,160609.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5E
'A1', 24.00, 34.00, 2.00, 15.00,87.00 , $GNGGA,160620.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 23.00, 30.00, 6.00, 10.00,88.00 , $GNGGA,160631.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 23.00, 30.00, 6.00, 12.00,89.00 , $GNGGA,160642.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 21.00, 31.00, 6.00, 17.00,90.00 , $GNGGA,160653.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 23.00, 32.00, 4.00, 11.00,91.00 , $GNGGA,160704.088,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*52
'A1', 21.00, 32.00, 4.00, 14.00,92.00 , $GNGGA,160715.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5D
'A1', 24.00, 31.00, 7.00, 14.00,93.00 , $GNGGA,160726.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5D
'A1', 23.00, 33.00, 8.00, 17.00,94.00 , $GNGGA,160737.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5D
'A1', 23.00, 31.00, 9.00, 14.00,95.00 , $GNGGA,160748.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 24.00, 33.00, 4.00, 16.00,96.00 , $GNGGA,160759.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 22.00, 32.00, 9.00, 16.00,97.00 , $GNGGA,160810.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 24.00, 31.00, 4.00, 11.00,98.00 , $GNGGA,160821.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*55
'A1', 24.00, 31.00, 6.00, 11.00,99.00 , $GNGGA,160832.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 23.00, 31.00, 2.00, 10.00,100.00 , $GNGGA,160843.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*51
'A1', 24.00, 31.00, 2.00, 18.00,101.00 , $GNGGA,160854.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57
'A1', 21.00, 33.00, 3.00, 14.00,102.00 , $GNGGA,160905.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*52
'A1', 20.00, 33.00, 2.00, 18.00,103.00 , $GNGGA,160916.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*50
'A1', 22.00, 34.00, 4.00, 10.00,104.00 , $GNGGA,160927.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*52
'A1', 21.00, 31.00, 5.00, 12.00,105.00 , $GNGGA,160938.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5C
'A1', 23.00, 32.00, 9.00, 15.00,106.00 , $GNGGA,160949.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5A
'A1', 24.00, 31.00, 3.00, 19.00,107.00 , $GNGGA,161000.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 21.00, 32.00, 3.00, 13.00,108.00 , $GNGGA,161011.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 23.00, 30.00, 8.00, 18.00,109.00 , $GNGGA,161022.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 23.00, 34.00, 8.00, 14.00,110.00 , $GNGGA,161033.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 20.00, 31.00, 7.00, 14.00,111.00 , $GNGGA,161044.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 20.00, 33.00, 8.00, 15.00,112.00 , $GNGGA,161055.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5F
'A1', 24.00, 32.00, 4.00, 10.00,113.00 , $GNGGA,161106.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*58
'A1', 22.00, 32.00, 3.00, 13.00,114.00 , $GNGGA,161117.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*58
'A1', 23.00, 30.00, 3.00, 19.00,115.00 , $GNGGA,161128.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*54
'A1', 22.00, 32.00, 7.00, 11.00,116.00 , $GNGGA,161139.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*54
'A1', 23.00, 32.00, 3.00, 10.00,117.00 , $GNGGA,161150.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5B
'A1', 24.00, 31.00, 2.00, 17.00,118.00 , $GNGGA,161201.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5C
'A1', 23.00, 30.00, 2.00, 17.00,119.00 , $GNGGA,161212.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5E
'A1', 22.00, 31.00, 7.00, 19.00,120.00 , $GNGGA,161223.087,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*5C
'A1', 24.00, 30.00, 7.00, 11.00,121.00 , $GNGGA,161233.303,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*52
'A1', 20.00, 34.00, 3.00, 17.00,122.00 , $GNGGA,161244.000,4900.5061,N,00825.3779,E,0,2,,102.1,M,47.9,M,,*59
'A1', 23.00, 34.00, 9.00, 15.00,123.00 , $GNGGA,161255.000,4900.5079,N,00825.3793,E,0,2,,102.1,M,47.9,M,,*54
'A1', 23.00, 30.00, 2.00, 14.00,124.00 , $GNGGA,161306.000,4900.5083,N,00825.3847,E,0,2,,102.1,M,47.9,M,,*50
'A1', 21.00, 30.00, 8.00, 18.00,125.00 , $GNGGA,161317.000,4900.5037,N,00825.3698,E,0,3,,102.1,M,47.9,M,,*52
'A1', 20.00, 32.00, 3.00, 13.00,126.00 , $GNGGA,161328.000,4900.5063,N,00825.3759,E,0,3,,102.1,M,47.9,M,,*53
'A1', 24.00, 34.00, 6.00, 15.00,127.00 , $GNGGA,161339.000,4900.5088,N,00825.3932,E,0,3,,102.1,M,47.9,M,,*55
'A1', 21.00, 33.00, 6.00, 15.00,128.00 , $GNGGA,161350.000,4900.5107,N,00825.4045,E,0,3,,102.0,M,47.9,M,,*53
'A1', 24.00, 31.00, 7.00, 19.00,129.00 , $GNGGA,161401.000,4900.5121,N,00825.4107,E,0,3,,102.0,M,47.9,M,,*53
'A1', 22.00, 34.00, 3.00, 11.00,130.00 , $GNGGA,161412.000,4900.4948,N,00825.3597,E,0,3,,102.0,M,47.9,M,,*5D
'A1', 21.00, 30.00, 4.00, 19.00,131.00 , $GNGGA,161423.000,4900.4523,N,00825.2355,E,0,3,,102.0,M,47.9,M,,*57
'A1', 21.00, 30.00, 4.00, 17.00,132.00 , $GNGGA,161434.000,4900.4449,N,00825.2171,E,0,3,,102.1,M,47.9,M,,*59
'A1', 24.00, 31.00, 8.00, 12.00,133.00 , $GNGGA,161445.000,4900.4789,N,00825.3197,E,0,3,,102.3,M,47.9,M,,*5B
'A1', 22.00, 30.00, 6.00, 14.00,134.00 , $GNGGA,161456.000,4900.4917,N,00825.3468,E,0,3,,102.4,M,47.9,M,,*52
'A1', 24.00, 33.00, 7.00, 16.00,135.00 , $GNGGA,161507.000,4900.4970,N,00825.3620,E,0,3,,102.5,M,47.9,M,,*59
'A1', 21.00, 31.00, 8.00, 13.00,136.00 , $GNGGA,161518.000,4900.4904,N,00825.3463,E,0,3,,102.5,M,47.9,M,,*51
'A1', 24.00, 30.00, 9.00, 13.00,137.00 , $GNGGA,161529.000,4900.4828,N,00825.3242,E,0,3,,102.5,M,47.9,M,,*59
'A1', 21.00, 30.00, 8.00, 18.00,138.00 , $GNGGA,161540.000,4900.4847,N,00825.3266,E,0,3,,102.5,M,47.9,M,,*59
'A1', 24.00, 33.00, 2.00, 16.00,139.00 , $GNGGA,161551.000,4900.4945,N,00825.3548,E,0,3,,102.5,M,47.9,M,,*51
'A1', 24.00, 33.00, 7.00, 15.00,140.00 , $GNGGA,161602.000,4900.4888,N,00825.3378,E,0,3,,102.5,M,47.9,M,,*51
'A1', 20.00, 33.00, 7.00, 10.00,141.00 , $GNGGA,161613.000,4900.4935,N,00825.3532,E,0,3,,102.5,M,47.9,M,,*5E
'A1', 21.00, 30.00, 5.00, 14.00,142.00 , $GNGGA,161624.000,4900.5093,N,00825.4038,E,0,3,,102.5,M,47.9,M,,*56
'A1', 23.00, 32.00, 2.00, 15.00,143.00 , $GNGGA,161635.000,4900.5011,N,00825.3826,E,0,3,,102.5,M,47.9,M,,*5C
'A1', 21.00, 30.00, 5.00, 18.00,144.00 , $GNGGA,161646.000,4900.4946,N,00825.3615,E,0,3,,102.5,M,47.9,M,,*5C
'A1', 20.00, 30.00, 5.00, 15.00,145.00 , $GNGGA,161657.000,4900.4946,N,00825.3659,E,0,3,,102.5,M,47.9,M,,*54
'A1', 20.00, 31.00, 7.00, 14.00,146.00 , $GNGGA,161708.000,4900.4975,N,00825.3773,E,0,3,,102.5,M,47.9,M,,*56
'A1', 24.00, 33.00, 4.00, 11.00,147.00 , $GNGGA,161719.000,4900.4825,N,00825.3416,E,0,3,,102.5,M,47.9,M,,*52
'A1', 22.00, 32.00, 2.00, 18.00,148.00 , $GNGGA,161730.000,4900.4645,N,00825.2898,E,0,3,,102.6,M,47.9,M,,*59
'A1', 21.00, 34.00, 5.00, 15.00,149.00 , $GNGGA,161741.000,4900.4594,N,00825.2840,E,0,3,,102.6,M,47.9,M,,*55
'A1', 21.00, 34.00, 4.00, 10.00,150.00 , $GNGGA,161752.000,4900.4663,N,00825.2947,E,0,3,,102.6,M,47.9,M,,*5A
'A1', 22.00, 32.00, 8.00, 12.00,151.00 , $GNGGA,161803.000,4900.4649,N,00825.2950,E,0,3,,102.5,M,47.9,M,,*5C
'A1', 21.00, 31.00, 6.00, 17.00,152.00 , $GNGGA,161814.000,4900.4642,N,00825.2866,E,0,3,,102.5,M,47.9,M,,*55
'A1', 21.00, 32.00, 7.00, 17.00,153.00 , $GNGGA,161825.000,4900.4630,N,00825.3014,E,0,3,,102.6,M,47.9,M,,*5D
'A1', 22.00, 30.00, 3.00, 18.00,154.00 , $GNGGA,161836.000,4900.4695,N,00825.3381,E,0,3,,102.5,M,47.9,M,,*5C
'A1', 23.00, 30.00, 9.00, 16.00,155.00 , $GNGGA,161847.000,4900.4789,N,00825.3381,E,0,3,,102.4,M,47.9,M,,*57
'A1', 20.00, 31.00, 2.00, 11.00,156.00 , $GNGGA,161858.000,4900.4671,N,00825.3050,E,0,3,,102.5,M,47.9,M,,*51
'A1', 24.00, 30.00, 2.00, 11.00,157.00 , $GNGGA,161909.000,4900.4570,N,00825.2836,E,0,3,,102.6,M,47.9,M,,*5C
'A1', 23.00, 32.00, 2.00, 15.00,158.00 , $GNGGA,161920.000,4900.4534,N,00825.2724,E,0,3,,102.7,M,47.9,M,,*5A
'A1', 21.00, 33.00, 9.00, 14.00,159.00 , $GNGGA,161931.000,4900.4577,N,00825.2730,E,0,3,,102.9,M,47.9,M,,*56
'A1', 20.00, 30.00, 7.00, 12.00,160.00 , $GNGGA,161942.000,4900.4586,N,00825.2630,E,0,3,,103.0,M,47.9,M,,*55
'A1', 21.00, 30.00, 5.00, 15.00,161.00 , $GNGGA,161953.000,4900.4590,N,00825.2719,E,0,3,,103.2,M,47.9,M,,*5A
'A1', 23.00, 31.00, 3.00, 15.00,162.00 , $GNGGA,162004.000,4900.4678,N,00825.3180,E,0,3,,103.2,M,47.9,M,,*50
'A1', 21.00, 30.00, 8.00, 12.00,163.00 , $GNGGA,162015.000,4900.4742,N,00825.3362,E,0,3,,103.2,M,47.9,M,,*56
'A1', 23.00, 33.00, 6.00, 17.00,164.00 , $GNGGA,162026.000,4900.4744,N,00825.3070,E,0,3,,103.2,M,47.9,M,,*50
'A1', 20.00, 34.00, 8.00, 18.00,165.00 , $GNGGA,162037.000,4900.4713,N,00825.2952,E,0,3,,103.3,M,47.9,M,,*5B
'A1', 21.00, 33.00, 2.00, 10.00,166.00 , $GNGGA,162048.000,4900.4642,N,00825.2806,E,0,3,,103.3,M,47.9,M,,*56
'A1', 22.00, 30.00, 3.00, 14.00,167.00 , $GNGGA,162059.000,4900.4664,N,00825.2816,E,0,3,,103.3,M,47.9,M,,*53
'A1', 20.00, 30.00, 7.00, 14.00,168.00 , $GNGGA,162110.000,4900.4691,N,00825.2755,E,0,3,,103.3,M,47.9,M,,*5D
'A1', 23.00, 34.00, 2.00, 18.00,169.00 , $GNGGA,162121.000,4900.4796,N,00825.3091,E,0,3,,103.3,M,47.9,M,,*57
'A1', 24.00, 33.00, 6.00, 16.00,170.00 , $GNGGA,162132.000,4900.4850,N,00825.3367,E,0,3,,103.2,M,47.9,M,,*5B
'A1', 24.00, 32.00, 5.00, 10.00,171.00 , $GNGGA,162143.000,4900.4784,N,00825.3213,E,0,3,,103.2,M,47.9,M,,*59
'A1', 22.00, 32.00, 3.00, 16.00,172.00 , $GNGGA,162154.000,4900.4734,N,00825.3183,E,0,3,,103.2,M,47.9,M,,*5E
'A1', 20.00, 31.00, 3.00, 15.00,173.00 , $GNGGA,162205.000,4900.4658,N,00825.3080,E,0,3,,103.1,M,47.9,M,,*53
'A1', 21.00, 30.00, 2.00, 11.00,174.00 , $GNGGA,162216.000,4900.4545,N,00825.2626,E,0,3,,103.1,M,47.9,M,,*55
'A1', 20.00, 30.00, 7.00, 13.00,175.00 , $GNGGA,162227.000,4900.4467,N,00825.2579,E,0,3,,103.2,M,47.9,M,,*5C
